1900345,11-12-2004 19:06:53,-39.93,20.89,96,"INACTIVE","OTHERS"
1900346,23-4-2004 16:33:04,-48.89,29.79,168,"INACTIVE","OTHERS"
1900347,15-5-2004 07:23:43,-37.59,21.77,80,"INACTIVE","OTHERS"
1900353,24-4-2005 12:59:05,-10.13,66.10,67,"INACTIVE","OTHERS"
1900354,24-4-2005 12:59:26,-9.94,69.70,317,"INACTIVE","OTHERS"
1900355,24-4-2005 19:11:07,-9.96,73.06,298,"INACTIVE","OTHERS"
1900356,24-4-2005 14:42:02,-9.93,77.14,58,"INACTIVE","OTHERS"
1900357,25-4-2005 12:35:22,-10.41,80.08,314,"INACTIVE","OTHERS"
1900358,6-11-2006 16:12:26,-34.85,95.77,78,"INACTIVE","OTHERS"
1900362,14-5-2004 14:14:50,-38.47,21.53,91,"INACTIVE","OTHERS"
1900363,14-5-2004 14:15:04,-37.80,22.18,64,"INACTIVE","OTHERS"
1900364,14-5-2004 14:16:05,-37.70,26.87,116,"INACTIVE","OTHERS"
1900365,14-5-2004 14:16:11,-37.39,25.42,80,"INACTIVE","OTHERS"
1900368,21-5-2004 00:22:06,3.76,50.74,115,"INACTIVE","OTHERS"
1900369,21-5-2004 02:08:35,5.32,49.92,6,"INACTIVE","OTHERS"
1900370,21-5-2004 03:38:03,7.61,52.62,6,"INACTIVE","OTHERS"
1900372,22-5-2004 03:25:05,0.12,54.88,151,"INACTIVE","OTHERS"
1900373,22-5-2004 05:37:40,0.31,49.37,30,"INACTIVE","OTHERS"
1900374,22-5-2004 06:10:36,5.22,56.02,180,"INACTIVE","OTHERS"
1900375,22-5-2004 06:59:36,5.17,60.34,164,"INACTIVE","OTHERS"
1900376,22-5-2004 08:44:43,0.01,59.87,79,"INACTIVE","OTHERS"
1900381,8-7-2004 05:30:00,-51.60,20.72,129,"INACTIVE","OTHERS"
1900382,30-4-2004 10:46:00,-52.03,86.82,144,"INACTIVE","OTHERS"
1900383,16-9-2004 13:42:00,-2.49,57.71,78,"INACTIVE","France"
1900386,11-11-2005 02:10:00,-52.32,20.61,61,"INACTIVE","France"
1900388,16-9-2004 08:05:00,-3.99,57.57,101,"INACTIVE","France"
1900389,15-9-2004 13:37:00,-9.02,57.09,90,"INACTIVE","France"
1900391,15-9-2004 03:07:00,-11.99,56.68,72,"INACTIVE","France"
1900395,16-9-2004 13:18:00,-2.50,57.71,68,"INACTIVE","France"
1900399,19-11-2004 21:21:00,-9.59,56.50,10,"INACTIVE","France"
1900400,15-9-2004 14:24:00,-9.01,57.09,108,"INACTIVE","France"
1900401,16-9-2004 08:00:00,-4.00,57.57,103,"INACTIVE","France"
